image_id,width,height,bbox,source
Gao_ship_hv_0201710080501024021,256,256,"[0.0, 89.0, 22.0, 21.0]",ssdd
Gao_ship_hv_0201710080501024021,256,256,"[89.0, 78.0, 42.0, 19.0]",ssdd
Gao_ship_hv_0201710080501024021,256,256,"[48.0, 201.0, 33.0, 18.0]",ssdd
Gao_ship_hv_0201710080501024021,256,256,"[161.0, 150.0, 47.0, 25.0]",ssdd
Gao_ship_hv_0201710080501024022,256,256,"[34.0, 151.0, 47.0, 23.0]",ssdd
Gao_ship_hv_0201710080501024022,256,256,"[115.0, 57.0, 45.0, 20.0]",ssdd
Gao_ship_hv_0201710080501024023,256,256,"[0.0, 55.0, 32.0, 22.0]",ssdd
Gao_ship_hv_0201710080501025014,256,256,"[135.0, 6.0, 32.0, 20.0]",ssdd
Gao_ship_hv_0201710080501025015,256,256,"[7.0, 7.0, 32.0, 19.0]",ssdd
Gao_ship_hv_0201710080501025015,256,256,"[109.0, 0.0, 30.0, 13.0]",ssdd
Gao_ship_hv_0201710080501025015,256,256,"[142.0, 69.0, 35.0, 23.0]",ssdd
Gao_ship_hv_0201710080501025015,256,256,"[181.0, 160.0, 29.0, 22.0]",ssdd
Gao_ship_hv_0201710080501025016,256,256,"[13.0, 71.0, 34.0, 19.0]",ssdd
Gao_ship_hv_0201710080501025016,256,256,"[52.0, 161.0, 30.0, 20.0]",ssdd
Gao_ship_hv_0201710080501025017,256,256,"[173.0, 125.0, 43.0, 26.0]",ssdd
Gao_ship_hv_0201710080501025018,256,256,"[43.0, 122.0, 45.0, 29.0]",ssdd
Gao_ship_hv_0201710080501025018,256,256,"[117.0, 181.0, 39.0, 24.0]",ssdd
Gao_ship_hv_0201710080501025018,256,256,"[172.0, 56.0, 33.0, 28.0]",ssdd
Gao_ship_hv_0201710080501025019,256,256,"[0.0, 185.0, 27.0, 12.0]",ssdd
Gao_ship_hv_0201710080501025019,256,256,"[44.0, 56.0, 33.0, 28.0]",ssdd
Gao_ship_hv_0201710080501025019,256,256,"[156.0, 24.0, 25.0, 22.0]",ssdd
Gao_ship_hv_0201710080501025019,256,256,"[188.0, 126.0, 31.0, 23.0]",ssdd
Gao_ship_hv_0201710080501025019,256,256,"[122.0, 231.0, 28.0, 22.0]",ssdd
Gao_ship_hv_0201710080501025020,256,256,"[31.0, 24.0, 22.0, 22.0]",ssdd
Gao_ship_hv_0201710080501025020,256,256,"[61.0, 124.0, 29.0, 26.0]",ssdd
Gao_ship_hv_0201710080501025020,256,256,"[0.0, 231.0, 22.0, 22.0]",ssdd
Gao_ship_hv_0201710080501025020,256,256,"[108.0, 189.0, 27.0, 23.0]",ssdd
Gao_ship_hv_0201710080501025020,256,256,"[176.0, 73.0, 32.0, 19.0]",ssdd
Gao_ship_hv_0201710080501025021,256,256,"[49.0, 74.0, 32.0, 17.0]",ssdd
Gao_ship_hv_0201710080501025021,256,256,"[162.0, 22.0, 47.0, 25.0]",ssdd
Gao_ship_hv_0201710080501025022,256,256,"[33.0, 21.0, 48.0, 25.0]",ssdd
Gao_ship_hv_0201710080501026016,256,256,"[53.0, 33.0, 29.0, 21.0]",ssdd
Gao_ship_hv_0201710080501026018,256,256,"[45.0, 0.0, 44.0, 19.0]",ssdd
Gao_ship_hv_0201710080501026018,256,256,"[115.0, 53.0, 42.0, 26.0]",ssdd
Gao_ship_hv_0201710080501026018,256,256,"[103.0, 123.0, 32.0, 19.0]",ssdd
Gao_ship_hv_0201710080501026018,256,256,"[144.0, 207.0, 30.0, 23.0]",ssdd
Gao_ship_hv_0201710080501026042,256,256,"[175.0, 195.0, 30.0, 15.0]",ssdd
Gao_ship_hv_0201710080501027015,256,256,"[206.0, 144.0, 28.0, 22.0]",ssdd
Gao_ship_hv_0201710080501027032,256,256,"[108.0, 113.0, 40.0, 30.0]",ssdd
Gao_ship_hv_0201710080501027032,256,256,"[56.0, 168.0, 21.0, 14.0]",ssdd
Gao_ship_hv_0201710080501027032,256,256,"[98.0, 193.0, 23.0, 14.0]",ssdd
Gao_ship_hv_0201710080501027032,256,256,"[138.0, 215.0, 18.0, 25.0]",ssdd
Gao_ship_hv_0201710080501027042,256,256,"[176.0, 68.0, 29.0, 15.0]",ssdd
Gao_ship_hv_0201710080501028015,256,256,"[206.0, 17.0, 27.0, 21.0]",ssdd
Gao_ship_hv_0201710080501028016,256,256,"[78.0, 15.0, 28.0, 23.0]",ssdd
Gao_ship_hv_0201710080501028016,256,256,"[136.0, 59.0, 22.0, 17.0]",ssdd
Gao_ship_hv_0201710080501028017,256,256,"[9.0, 59.0, 19.0, 17.0]",ssdd
Gao_ship_hv_0201710080501028017,256,256,"[210.0, 65.0, 21.0, 14.0]",ssdd
Gao_ship_hv_0201710080501028018,256,256,"[82.0, 63.0, 19.0, 17.0]",ssdd
Gao_ship_hv_0201710080501028018,256,256,"[124.0, 16.0, 20.0, 14.0]",ssdd
Gao_ship_hv_0201710080501028029,256,256,"[62.0, 89.0, 26.0, 39.0]",ssdd
Gao_ship_hv_020171008050104015,256,256,"[223.0, 155.0, 32.0, 32.0]",ssdd
Gao_ship_hv_020171008050104016,256,256,"[94.0, 151.0, 35.0, 33.0]",ssdd
Gao_ship_hv_020171008050105015,256,256,"[226.0, 29.0, 29.0, 26.0]",ssdd
Gao_ship_hv_020171008050105016,256,256,"[97.0, 29.0, 31.0, 25.0]",ssdd
Gao_ship_hv_02017100805010604,256,256,"[218.0, 158.0, 37.0, 22.0]",ssdd
Gao_ship_hv_02017100805010605,256,256,"[91.0, 160.0, 50.0, 21.0]",ssdd
Gao_ship_hv_02017100805010704,256,256,"[220.0, 28.0, 35.0, 25.0]",ssdd
Gao_ship_hv_02017100805010705,256,256,"[92.0, 26.0, 54.0, 29.0]",ssdd
Gao_ship_hv_020171008050109011,256,256,"[228.0, 187.0, 27.0, 18.0]",ssdd
Gao_ship_hv_020171008050109012,256,256,"[101.0, 186.0, 34.0, 24.0]",ssdd
Gao_ship_hv_020171013360101001,256,256,"[87.0, 109.0, 52.0, 20.0]",ssdd
Gao_ship_hv_020171013360101006,256,256,"[147.0, 229.0, 16.0, 25.0]",ssdd
Gao_ship_hv_020171013360101007,256,256,"[20.0, 230.0, 17.0, 24.0]",ssdd
Gao_ship_hv_020171013360101010,256,256,"[14.0, 37.0, 21.0, 16.0]",ssdd
Gao_ship_hv_020171013360101010,256,256,"[162.0, 142.0, 13.0, 43.0]",ssdd
Gao_ship_hv_020171013360101011,256,256,"[35.0, 139.0, 12.0, 41.0]",ssdd
Gao_ship_hv_020171013360101011,256,256,"[129.0, 93.0, 16.0, 37.0]",ssdd
Gao_ship_hv_020171013360101011,256,256,"[133.0, 5.0, 15.0, 31.0]",ssdd
Gao_ship_hv_020171013360101011,256,256,"[127.0, 203.0, 23.0, 22.0]",ssdd
Gao_ship_hv_020171013360101012,256,256,"[1.0, 95.0, 18.0, 33.0]",ssdd
Gao_ship_hv_020171013360101012,256,256,"[5.0, 5.0, 15.0, 34.0]",ssdd
Gao_ship_hv_020171013360101012,256,256,"[3.0, 208.0, 18.0, 17.0]",ssdd
Gao_ship_hv_020171013360101012,256,256,"[151.0, 2.0, 34.0, 17.0]",ssdd
Gao_ship_hv_020171013360101012,256,256,"[149.0, 131.0, 26.0, 18.0]",ssdd
Gao_ship_hv_02017101336010105,256,256,"[205.0, 199.0, 16.0, 40.0]",ssdd
Gao_ship_hv_02017101336010106,256,256,"[197.0, 107.0, 18.0, 29.0]",ssdd
Gao_ship_hv_02017101336010106,256,256,"[75.0, 198.0, 21.0, 41.0]",ssdd
Gao_ship_hv_02017101336010107,256,256,"[71.0, 110.0, 14.0, 44.0]",ssdd
Gao_ship_hv_02017101336010107,256,256,"[123.0, 196.0, 18.0, 38.0]",ssdd
Gao_ship_hv_02017101336010107,256,256,"[200.0, 102.0, 18.0, 35.0]",ssdd
Gao_ship_hv_02017101336010108,256,256,"[0.0, 195.0, 13.0, 39.0]",ssdd
Gao_ship_hv_02017101336010108,256,256,"[148.0, 173.0, 19.0, 41.0]",ssdd
Gao_ship_hv_02017101336010108,256,256,"[73.0, 104.0, 18.0, 33.0]",ssdd
Gao_ship_hv_02017101336010108,256,256,"[171.0, 44.0, 15.0, 29.0]",ssdd
Gao_ship_hv_02017101336010109,256,256,"[18.0, 173.0, 20.0, 42.0]",ssdd
Gao_ship_hv_02017101336010109,256,256,"[44.0, 45.0, 14.0, 30.0]",ssdd
Gao_ship_hv_02017101336010109,256,256,"[142.0, 36.0, 16.0, 17.0]",ssdd
Gao_ship_hv_020171013360101104,256,256,"[205.0, 200.0, 50.0, 22.0]",ssdd
Gao_ship_hv_020171013360101105,256,256,"[73.0, 200.0, 78.0, 22.0]",ssdd
Gao_ship_hv_020171013360101106,256,256,"[144.0, 103.0, 23.0, 34.0]",ssdd
Gao_ship_hv_020171013360101107,256,256,"[16.0, 104.0, 21.0, 32.0]",ssdd
Gao_ship_hv_020171013360101201,256,256,"[205.0, 127.0, 50.0, 47.0]",ssdd
Gao_ship_hv_020171013360101201,256,256,"[201.0, 229.0, 38.0, 24.0]",ssdd
Gao_ship_hv_020171013360101202,256,256,"[75.0, 125.0, 62.0, 50.0]",ssdd
Gao_ship_hv_020171013360101202,256,256,"[72.0, 230.0, 38.0, 24.0]",ssdd
Gao_ship_hv_020171013360101205,256,256,"[85.0, 68.0, 77.0, 26.0]",ssdd
Gao_ship_hv_020171013360102010,256,256,"[44.0, 183.0, 16.0, 30.0]",ssdd
Gao_ship_hv_020171013360102010,256,256,"[167.0, 230.0, 29.0, 19.0]",ssdd
Gao_ship_hv_020171013360102010,256,256,"[161.0, 13.0, 14.0, 39.0]",ssdd
Gao_ship_hv_020171013360102011,256,256,"[38.0, 229.0, 31.0, 20.0]",ssdd
Gao_ship_hv_020171013360102011,256,256,"[34.0, 13.0, 14.0, 38.0]",ssdd
Gao_ship_hv_020171013360102011,256,256,"[129.0, 80.0, 23.0, 16.0]",ssdd
Gao_ship_hv_02017101336010203,256,256,"[171.0, 182.0, 36.0, 35.0]",ssdd
Gao_ship_hv_02017101336010204,256,256,"[43.0, 181.0, 33.0, 35.0]",ssdd
Gao_ship_hv_02017101336010204,256,256,"[225.0, 168.0, 21.0, 51.0]",ssdd
Gao_ship_hv_02017101336010205,256,256,"[97.0, 172.0, 26.0, 46.0]",ssdd
Gao_ship_hv_02017101336010205,256,256,"[203.0, 71.0, 20.0, 39.0]",ssdd
Gao_ship_hv_02017101336010206,256,256,"[76.0, 70.0, 18.0, 40.0]",ssdd
Gao_ship_hv_02017101336010206,256,256,"[197.0, 152.0, 17.0, 27.0]",ssdd
Gao_ship_hv_02017101336010207,256,256,"[69.0, 151.0, 17.0, 29.0]",ssdd
Gao_ship_hv_02017101336010207,256,256,"[187.0, 150.0, 18.0, 42.0]",ssdd
Gao_ship_hv_02017101336010207,256,256,"[121.0, 68.0, 19.0, 37.0]",ssdd
Gao_ship_hv_02017101336010208,256,256,"[0.0, 68.0, 16.0, 37.0]",ssdd
Gao_ship_hv_02017101336010208,256,256,"[58.0, 146.0, 20.0, 46.0]",ssdd
Gao_ship_hv_02017101336010208,256,256,"[195.0, 124.0, 18.0, 44.0]",ssdd
Gao_ship_hv_02017101336010208,256,256,"[147.0, 45.0, 19.0, 41.0]",ssdd
Gao_ship_hv_02017101336010209,256,256,"[20.0, 44.0, 18.0, 43.0]",ssdd
Gao_ship_hv_02017101336010209,256,256,"[66.0, 124.0, 22.0, 42.0]",ssdd
Gao_ship_hv_02017101336010209,256,256,"[173.0, 186.0, 16.0, 25.0]",ssdd
Gao_ship_hv_02017101336010301,256,256,"[230.0, 137.0, 23.0, 32.0]",ssdd
Gao_ship_hv_020171013360103010,256,256,"[46.0, 56.0, 14.0, 29.0]",ssdd
Gao_ship_hv_020171013360103010,256,256,"[167.0, 101.0, 29.0, 19.0]",ssdd
Gao_ship_hv_020171013360103010,256,256,"[177.0, 202.0, 22.0, 26.0]",ssdd
Gao_ship_hv_020171013360103011,256,256,"[39.0, 100.0, 29.0, 21.0]",ssdd
Gao_ship_hv_020171013360103011,256,256,"[48.0, 201.0, 24.0, 26.0]",ssdd
Gao_ship_hv_02017101336010302,256,256,"[101.0, 135.0, 23.0, 34.0]",ssdd
Gao_ship_hv_02017101336010303,256,256,"[171.0, 55.0, 34.0, 33.0]",ssdd
Gao_ship_hv_02017101336010303,256,256,"[195.0, 175.0, 26.0, 23.0]",ssdd
Gao_ship_hv_02017101336010304,256,256,"[68.0, 174.0, 27.0, 24.0]",ssdd
Gao_ship_hv_02017101336010304,256,256,"[44.0, 52.0, 33.0, 34.0]",ssdd
Gao_ship_hv_02017101336010304,256,256,"[225.0, 40.0, 22.0, 46.0]",ssdd
Gao_ship_hv_02017101336010304,256,256,"[179.0, 234.0, 30.0, 14.0]",ssdd
Gao_ship_hv_02017101336010305,256,256,"[207.0, 195.0, 33.0, 22.0]",ssdd
Gao_ship_hv_02017101336010305,256,256,"[98.0, 41.0, 22.0, 47.0]",ssdd
Gao_ship_hv_02017101336010305,256,256,"[49.0, 234.0, 32.0, 16.0]",ssdd
Gao_ship_hv_02017101336010306,256,256,"[201.0, 147.0, 30.0, 19.0]",ssdd
Gao_ship_hv_02017101336010306,256,256,"[197.0, 23.0, 16.0, 30.0]",ssdd
Gao_ship_hv_02017101336010306,256,256,"[80.0, 192.0, 15.0, 28.0]",ssdd
Gao_ship_hv_02017101336010307,256,256,"[185.0, 22.0, 21.0, 39.0]",ssdd
Gao_ship_hv_02017101336010307,256,256,"[204.0, 133.0, 30.0, 20.0]",ssdd
Gao_ship_hv_02017101336010307,256,256,"[73.0, 148.0, 29.0, 17.0]",ssdd
Gao_ship_hv_02017101336010307,256,256,"[70.0, 24.0, 15.0, 27.0]",ssdd
Gao_ship_hv_02017101336010308,256,256,"[76.0, 134.0, 30.0, 14.0]",ssdd
Gao_ship_hv_02017101336010308,256,256,"[58.0, 22.0, 20.0, 40.0]",ssdd
Gao_ship_hv_02017101336010308,256,256,"[195.0, 0.0, 23.0, 34.0]",ssdd
Gao_ship_hv_02017101336010309,256,256,"[173.0, 56.0, 14.0, 30.0]",ssdd
Gao_ship_hv_02017101336010309,256,256,"[66.0, 0.0, 23.0, 35.0]",ssdd
Gao_ship_hv_02017101336010401,256,256,"[228.0, 9.0, 25.0, 31.0]",ssdd
Gao_ship_hv_020171013360104010,256,256,"[176.0, 73.0, 24.0, 27.0]",ssdd
Gao_ship_hv_020171013360104011,256,256,"[48.0, 74.0, 24.0, 26.0]",ssdd
Gao_ship_hv_02017101336010402,256,256,"[100.0, 6.0, 24.0, 35.0]",ssdd
Gao_ship_hv_02017101336010402,256,256,"[129.0, 233.0, 44.0, 16.0]",ssdd
Gao_ship_hv_02017101336010403,256,256,"[0.0, 232.0, 46.0, 21.0]",ssdd
Gao_ship_hv_02017101336010403,256,256,"[197.0, 47.0, 25.0, 22.0]",ssdd
Gao_ship_hv_02017101336010404,256,256,"[68.0, 48.0, 26.0, 22.0]",ssdd
Gao_ship_hv_02017101336010404,256,256,"[180.0, 107.0, 29.0, 14.0]",ssdd
Gao_ship_hv_02017101336010404,256,256,"[192.0, 227.0, 41.0, 18.0]",ssdd
Gao_ship_hv_02017101336010405,256,256,"[49.0, 107.0, 31.0, 15.0]",ssdd
Gao_ship_hv_02017101336010405,256,256,"[65.0, 228.0, 38.0, 14.0]",ssdd
Gao_ship_hv_02017101336010405,256,256,"[207.0, 66.0, 32.0, 23.0]",ssdd
Gao_ship_hv_02017101336010406,256,256,"[80.0, 66.0, 34.0, 22.0]",ssdd
Gao_ship_hv_02017101336010406,256,256,"[202.0, 19.0, 27.0, 15.0]",ssdd
Gao_ship_hv_02017101336010407,256,256,"[129.0, 144.0, 33.0, 18.0]",ssdd
Gao_ship_hv_02017101336010407,256,256,"[74.0, 21.0, 27.0, 13.0]",ssdd
Gao_ship_hv_02017101336010407,256,256,"[203.0, 7.0, 30.0, 14.0]",ssdd
Gao_ship_hv_02017101336010408,256,256,"[0.0, 146.0, 33.0, 15.0]",ssdd
Gao_ship_hv_02017101336010408,256,256,"[77.0, 6.0, 27.0, 16.0]",ssdd
Gao_ship_hv_02017101336010501,256,256,"[14.0, 120.0, 39.0, 31.0]",ssdd
Gao_ship_hv_020171013360105011,256,256,"[158.0, 187.0, 37.0, 19.0]",ssdd
Gao_ship_hv_020171013360105012,256,256,"[32.0, 187.0, 34.0, 19.0]",ssdd
Gao_ship_hv_02017101336010502,256,256,"[134.0, 105.0, 41.0, 15.0]",ssdd
Gao_ship_hv_02017101336010503,256,256,"[2.0, 104.0, 50.0, 31.0]",ssdd
Gao_ship_hv_02017101336010503,256,256,"[122.0, 235.0, 42.0, 18.0]",ssdd
Gao_ship_hv_02017101336010504,256,256,"[0.0, 234.0, 34.0, 20.0]",ssdd
Gao_ship_hv_02017101336010504,256,256,"[194.0, 99.0, 36.0, 21.0]",ssdd
Gao_ship_hv_02017101336010506,256,256,"[52.0, 208.0, 38.0, 16.0]",ssdd
Gao_ship_hv_02017101336010507,256,256,"[170.0, 175.0, 37.0, 23.0]",ssdd
Gao_ship_hv_02017101336010507,256,256,"[128.0, 18.0, 33.0, 15.0]",ssdd
Gao_ship_hv_02017101336010508,256,256,"[228.0, 178.0, 12.0, 31.0]",ssdd
Gao_ship_hv_02017101336010508,256,256,"[39.0, 176.0, 40.0, 21.0]",ssdd
Gao_ship_hv_02017101336010508,256,256,"[0.0, 17.0, 33.0, 18.0]",ssdd
Gao_ship_hv_02017101336010509,256,256,"[101.0, 176.0, 11.0, 33.0]",ssdd
Gao_ship_hv_02017101336010601,256,256,"[13.0, 0.0, 41.0, 24.0]",ssdd
Gao_ship_hv_020171013360106011,256,256,"[159.0, 58.0, 37.0, 21.0]",ssdd
Gao_ship_hv_02017101336010603,256,256,"[123.0, 104.0, 42.0, 20.0]",ssdd
Gao_ship_hv_02017101336010604,256,256,"[0.0, 106.0, 33.0, 21.0]",ssdd
Gao_ship_hv_02017101336010604,256,256,"[147.0, 220.0, 56.0, 28.0]",ssdd
Gao_ship_hv_02017101336010605,256,256,"[20.0, 219.0, 57.0, 29.0]",ssdd
Gao_ship_hv_02017101336010605,256,256,"[181.0, 79.0, 36.0, 18.0]",ssdd
Gao_ship_hv_02017101336010606,256,256,"[54.0, 80.0, 35.0, 15.0]",ssdd
Gao_ship_hv_02017101336010607,256,256,"[124.0, 142.0, 51.0, 30.0]",ssdd
Gao_ship_hv_02017101336010607,256,256,"[170.0, 49.0, 37.0, 21.0]",ssdd
Gao_ship_hv_02017101336010608,256,256,"[0.0, 141.0, 46.0, 30.0]",ssdd
Gao_ship_hv_02017101336010608,256,256,"[40.0, 52.0, 38.0, 18.0]",ssdd
Gao_ship_hv_02017101336010608,256,256,"[228.0, 55.0, 13.0, 28.0]",ssdd
Gao_ship_hv_02017101336010609,256,256,"[101.0, 53.0, 11.0, 30.0]",ssdd
Gao_ship_hv_02017101336010704,256,256,"[148.0, 92.0, 54.0, 27.0]",ssdd
Gao_ship_hv_02017101336010705,256,256,"[22.0, 92.0, 54.0, 28.0]",ssdd
Gao_ship_hv_02017101336010705,256,256,"[206.0, 212.0, 49.0, 30.0]",ssdd
Gao_ship_hv_02017101336010706,256,256,"[80.0, 213.0, 58.0, 29.0]",ssdd
Gao_ship_hv_02017101336010707,256,256,"[126.0, 11.0, 46.0, 32.0]",ssdd
Gao_ship_hv_02017101336010708,256,256,"[0.0, 13.0, 43.0, 32.0]",ssdd
Gao_ship_hv_020171013360108011,256,256,"[156.0, 148.0, 34.0, 38.0]",ssdd
Gao_ship_hv_020171013360108012,256,256,"[28.0, 146.0, 35.0, 40.0]",ssdd
Gao_ship_hv_02017101336010803,256,256,"[124.0, 205.0, 51.0, 14.0]",ssdd
Gao_ship_hv_02017101336010804,256,256,"[0.0, 205.0, 45.0, 14.0]",ssdd
Gao_ship_hv_02017101336010805,256,256,"[207.0, 85.0, 48.0, 28.0]",ssdd
Gao_ship_hv_02017101336010806,256,256,"[79.0, 86.0, 59.0, 28.0]",ssdd
Gao_ship_hv_020171013360109011,256,256,"[156.0, 18.0, 36.0, 41.0]",ssdd
Gao_ship_hv_020171013360109012,256,256,"[27.0, 19.0, 33.0, 40.0]",ssdd
Gao_ship_hv_02017101336010903,256,256,"[126.0, 77.0, 46.0, 13.0]",ssdd
Gao_ship_hv_02017101336010904,256,256,"[0.0, 77.0, 44.0, 12.0]",ssdd
Gao_ship_hv_020171020040102908,256,256,"[151.0, 149.0, 70.0, 47.0]",ssdd
Gao_ship_hv_020171020040102909,256,256,"[22.0, 150.0, 72.0, 47.0]",ssdd
Gao_ship_hv_020171020040103009,256,256,"[26.0, 146.0, 44.0, 23.0]",ssdd
Gao_ship_hv_020171020040103906,256,256,"[136.0, 127.0, 18.0, 29.0]",ssdd
Gao_ship_hv_020171020040103906,256,256,"[159.0, 135.0, 16.0, 29.0]",ssdd
Gao_ship_hv_020171020040103906,256,256,"[173.0, 145.0, 22.0, 28.0]",ssdd
Gao_ship_hv_020171020040103907,256,256,"[5.0, 126.0, 22.0, 31.0]",ssdd
Gao_ship_hv_020171020040103907,256,256,"[32.0, 132.0, 15.0, 31.0]",ssdd
Gao_ship_hv_020171020040103907,256,256,"[48.0, 145.0, 21.0, 28.0]",ssdd
Gao_ship_hv_020171020040103907,256,256,"[143.0, 172.0, 16.0, 21.0]",ssdd
Gao_ship_hv_020171020040103907,256,256,"[157.0, 165.0, 24.0, 29.0]",ssdd
Gao_ship_hv_020171020040103908,256,256,"[15.0, 172.0, 15.0, 19.0]",ssdd
Gao_ship_hv_020171020040103908,256,256,"[30.0, 166.0, 22.0, 27.0]",ssdd
Gao_ship_hv_020171020040103908,256,256,"[166.0, 131.0, 14.0, 22.0]",ssdd
Gao_ship_hv_020171020040103908,256,256,"[150.0, 132.0, 19.0, 23.0]",ssdd
Gao_ship_hv_02017102004020108,256,256,"[168.0, 194.0, 30.0, 61.0]",ssdd
Gao_ship_hv_02017102004020109,256,256,"[42.0, 194.0, 26.0, 61.0]",ssdd
Gao_ship_hv_0201710200402011024,256,256,"[192.0, 199.0, 63.0, 35.0]",ssdd
Gao_ship_hv_0201710200402011025,256,256,"[66.0, 196.0, 91.0, 38.0]",ssdd
Gao_ship_hv_0201710200402012025,256,256,"[64.0, 66.0, 93.0, 41.0]",ssdd
Gao_ship_hv_020171020040201407,256,256,"[70.0, 163.0, 41.0, 85.0]",ssdd
Gao_ship_hv_020171020040201507,256,256,"[69.0, 37.0, 40.0, 82.0]",ssdd
Gao_ship_hv_0201710200402018015,256,256,"[138.0, 187.0, 78.0, 39.0]",ssdd
Gao_ship_hv_0201710200402018016,256,256,"[12.0, 186.0, 78.0, 43.0]",ssdd
Gao_ship_hv_0201710200402019011,256,256,"[84.0, 81.0, 18.0, 79.0]",ssdd
Gao_ship_hv_0201710200402019015,256,256,"[140.0, 57.0, 77.0, 42.0]",ssdd
Gao_ship_hv_0201710200402019016,256,256,"[11.0, 56.0, 77.0, 49.0]",ssdd
Gao_ship_hv_0201710200402019017,256,256,"[182.0, 128.0, 68.0, 45.0]",ssdd
Gao_ship_hv_0201710200402019018,256,256,"[54.0, 127.0, 68.0, 44.0]",ssdd
Gao_ship_hv_0201710200402020017,256,256,"[180.0, 0.0, 70.0, 42.0]",ssdd
Gao_ship_hv_0201710200402020018,256,256,"[52.0, 0.0, 68.0, 43.0]",ssdd
Gao_ship_hv_02017102004020208,256,256,"[167.0, 64.0, 28.0, 82.0]",ssdd
Gao_ship_hv_02017102004020209,256,256,"[39.0, 68.0, 25.0, 82.0]",ssdd
Gao_ship_hv_0201710200402021015,256,256,"[78.0, 207.0, 90.0, 48.0]",ssdd
Gao_ship_hv_0201710200402022015,256,256,"[80.0, 79.0, 92.0, 54.0]",ssdd
Gao_ship_hv_0201710200402023017,256,256,"[184.0, 170.0, 67.0, 36.0]",ssdd
Gao_ship_hv_0201710200402023018,256,256,"[52.0, 168.0, 72.0, 39.0]",ssdd
Gao_ship_hv_0201710200402024018,256,256,"[52.0, 42.0, 72.0, 33.0]",ssdd
Gao_ship_hv_0201710200402025019,256,256,"[73.0, 210.0, 74.0, 34.0]",ssdd
Gao_ship_hv_020171020040202504,256,256,"[164.0, 147.0, 87.0, 43.0]",ssdd
Gao_ship_hv_020171020040202505,256,256,"[35.0, 149.0, 86.0, 39.0]",ssdd
Gao_ship_hv_0201710200402026014,256,256,"[141.0, 132.0, 107.0, 35.0]",ssdd
Gao_ship_hv_0201710200402026015,256,256,"[14.0, 133.0, 108.0, 32.0]",ssdd
Gao_ship_hv_0201710200402026018,256,256,"[200.0, 80.0, 55.0, 36.0]",ssdd
Gao_ship_hv_0201710200402026019,256,256,"[73.0, 79.0, 76.0, 42.0]",ssdd
Gao_ship_hv_020171020040202604,256,256,"[160.0, 16.0, 90.0, 48.0]",ssdd
Gao_ship_hv_020171020040202605,256,256,"[38.0, 19.0, 82.0, 39.0]",ssdd
Gao_ship_hv_0201710200402027014,256,256,"[140.0, 0.0, 109.0, 39.0]",ssdd
Gao_ship_hv_0201710200402027015,256,256,"[11.0, 0.0, 108.0, 38.0]",ssdd
Gao_ship_hv_020171020040202702,256,256,"[170.0, 175.0, 85.0, 40.0]",ssdd
Gao_ship_hv_020171020040202703,256,256,"[39.0, 177.0, 98.0, 37.0]",ssdd
Gao_ship_hv_020171020040202707,256,256,"[143.0, 159.0, 32.0, 84.0]",ssdd
Gao_ship_hv_020171020040202708,256,256,"[13.0, 160.0, 32.0, 78.0]",ssdd
Gao_ship_hv_020171020040202802,256,256,"[172.0, 46.0, 81.0, 42.0]",ssdd
Gao_ship_hv_020171020040202803,256,256,"[39.0, 48.0, 98.0, 37.0]",ssdd
Gao_ship_hv_020171020040202805,256,256,"[152.0, 154.0, 90.0, 50.0]",ssdd
Gao_ship_hv_020171020040202806,256,256,"[21.0, 154.0, 93.0, 51.0]",ssdd
Gao_ship_hv_020171020040202807,256,256,"[141.0, 28.0, 33.0, 84.0]",ssdd
Gao_ship_hv_020171020040202808,256,256,"[12.0, 30.0, 30.0, 80.0]",ssdd
Gao_ship_hv_020171020040202808,256,256,"[122.0, 123.0, 27.0, 105.0]",ssdd
Gao_ship_hv_020171020040202905,256,256,"[154.0, 24.0, 85.0, 52.0]",ssdd
Gao_ship_hv_020171020040202906,256,256,"[17.0, 21.0, 97.0, 58.0]",ssdd
Gao_ship_hv_020171020040202908,256,256,"[120.0, 0.0, 29.0, 93.0]",ssdd
Gao_ship_hv_020171020040202909,256,256,"[0.0, 0.0, 19.0, 99.0]",ssdd
Gao_ship_hv_020171020040203003,256,256,"[144.0, 138.0, 62.0, 31.0]",ssdd
Gao_ship_hv_020171020040203103,256,256,"[142.0, 13.0, 59.0, 24.0]",ssdd
Gao_ship_hv_020171020040203104,256,256,"[14.0, 10.0, 58.0, 32.0]",ssdd
Gao_ship_hv_02017102004020707,256,256,"[85.0, 82.0, 19.0, 69.0]",ssdd
Gao_ship_hv_020171020040208016,256,256,"[148.0, 75.0, 43.0, 127.0]",ssdd
Gao_ship_hv_020171020040208017,256,256,"[17.0, 70.0, 42.0, 136.0]",ssdd
Gao_ship_hv_0201710214901010014,256,256,"[175.0, 36.0, 14.0, 37.0]",ssdd
Gao_ship_hv_020171021490101008,256,256,"[110.0, 0.0, 22.0, 23.0]",ssdd
Gao_ship_hv_02017102149010101,256,256,"[233.0, 181.0, 17.0, 32.0]",ssdd
Gao_ship_hv_02017102149010101,256,256,"[110.0, 227.0, 14.0, 28.0]",ssdd
Gao_ship_hv_02017102149010102,256,256,"[105.0, 182.0, 17.0, 35.0]",ssdd
Gao_ship_hv_02017102149010102,256,256,"[172.0, 58.0, 17.0, 23.0]",ssdd
